"","Rental_ID","Rent_Price","No_Bedrooms","No_Bathrooms","Neighborhood","SubMarket","Borough"
"399",3240,1950,2,1,"Inwood","All Upper Manhattan","Manhattan"
"400",10276,7500,2,2,"Soho","All Downtown","Manhattan"
"401",10374,5145,2,2,"Brooklyn Heights","Northwest Brooklyn","Brooklyn"
"402",8545,1835,1,1,"Sunnyside","Northwest Queens","Queens"
"403",4125,5150,1,1,"Upper West Side","All Upper West Side","Manhattan"
"404",4000,4730,2,2,"Financial District","All Downtown","Manhattan"
"405",8349,1460,0,1,"Central Harlem","All Upper Manhattan","Manhattan"
"406",3343,5300,1,2,"Gramercy Park","All Downtown","Manhattan"
"407",3034,9995,3,3,"Midtown","All Midtown","Manhattan"
"408",5208,1625,1,1,"Jamaica Estates","South Queens","Queens"
"409",8905,3950,1,1,"Tribeca","All Downtown","Manhattan"
"410",4832,2685,1,1,"Midtown East","All Midtown","Manhattan"
"411",7751,2695,1,1,"Upper West Side","All Upper West Side","Manhattan"
"412",2685,3500,1,1,"Upper East Side","All Upper East Side","Manhattan"
"413",9348,4000,2,1,"Upper West Side","All Upper West Side","Manhattan"
"414",3607,14000,2,2,"Soho","All Downtown","Manhattan"
"415",9474,9950,1,1,"West Village","All Downtown","Manhattan"
"416",9608,3675,1,1,"Upper East Side","All Upper East Side","Manhattan"
"417",5006,7250,2,2,"Upper West Side","All Upper West Side","Manhattan"
"418",876,3425,0,1,"Flatiron","All Downtown","Manhattan"
"419",10531,2125,0.5,1,"Midtown East","All Midtown","Manhattan"
"420",7360,2900,0,1,"DUMBO","Northwest Brooklyn","Brooklyn"
"421",11182,4200,1,1,"Flatiron","All Downtown","Manhattan"
"422",684,2999,1,1,"Midtown","All Midtown","Manhattan"
"423",3089,5100,1,1,"Upper East Side","All Upper East Side","Manhattan"
"424",9782,1400,1,0,"Brownsville","East Brooklyn","Brooklyn"
"425",2324,5256,2,2,"Midtown","All Midtown","Manhattan"
"426",9831,2900,3,2,"Gravesend","South Brooklyn","Brooklyn"
"427",11320,3450,1,1,"Long Island City","Northwest Queens","Queens"
"428",5536,3688,0,1,"Financial District","All Downtown","Manhattan"
"429",7586,1995,1,1,"Brighton Beach","South Brooklyn","Brooklyn"
"430",5689,2595,1,1,"Upper West Side","All Upper West Side","Manhattan"
"431",4997,1625,1,1,"Queens Village","South Queens","Queens"
"432",7820,3850,1,1,"Midtown East","All Midtown","Manhattan"
"433",9900,4000,1,1,"Battery Park City","All Downtown","Manhattan"
"434",11344,3290,1,1,"Midtown","All Midtown","Manhattan"
"435",7100,2100,1,1,"Washington Heights","All Upper Manhattan","Manhattan"
"436",4726,5200,4,2,"Upper West Side","All Upper West Side","Manhattan"
"437",8103,2650,2,1,"Boerum Hill","Northwest Brooklyn","Brooklyn"
"438",1442,2300,1,1,"Crown Heights","East Brooklyn","Brooklyn"
"439",9810,10000,2,2,"Midtown West","All Midtown","Manhattan"
"440",7062,6300,2,2,"Upper East Side","All Upper East Side","Manhattan"
"441",5347,4870,2,2,"Upper West Side","All Upper West Side","Manhattan"
"442",5614,3275,1,1,"Long Island City","Northwest Queens","Queens"
"443",3488,5000,2,2,"Williamsburg","North Brooklyn","Brooklyn"
"444",5685,4500,1,2,"Gramercy Park","All Downtown","Manhattan"
"445",4128,6000,1,1,"East Village","All Downtown","Manhattan"
"446",9612,2500,2,1,"Upper East Side","All Upper East Side","Manhattan"
"447",7158,14500,4,5,"Upper East Side","All Upper East Side","Manhattan"
"448",7215,4000,1,1,"Chelsea","All Downtown","Manhattan"
"449",1405,5195,2,2,"Williamsburg","North Brooklyn","Brooklyn"
"450",4016,2150,1,1,"Hamilton Heights","All Upper Manhattan","Manhattan"
"451",2916,12000,2,2,"Upper East Side","All Upper East Side","Manhattan"
"452",4295,2300,0,1,"Midtown West","All Midtown","Manhattan"
"453",7546,2500,1,1,"Astoria","Northwest Queens","Queens"
"454",3097,10780,3,2,"Battery Park City","All Downtown","Manhattan"
"455",9843,1650,1,1,"Washington Heights","All Upper Manhattan","Manhattan"
"456",2928,3410,1,1,"Long Island City","Northwest Queens","Queens"
"457",1224,5350,1,1,"Greenwich Village","All Downtown","Manhattan"
"458",9377,4495,2,2,"Midtown East","All Midtown","Manhattan"
"459",363,14500,2,2,"Upper West Side","All Upper West Side","Manhattan"
"460",3525,3600,0,1,"Downtown Brooklyn","Northwest Brooklyn","Brooklyn"
"461",1069,4850,2,1,"Williamsburg","North Brooklyn","Brooklyn"
"462",5422,3500,3,1,"Crown Heights","East Brooklyn","Brooklyn"
"463",9444,3800,2,2,"Lower East Side","All Downtown","Manhattan"
"464",251,1800,1,1,"East Harlem","All Upper Manhattan","Manhattan"
"465",10425,2450,0,1,"Upper West Side","All Upper West Side","Manhattan"
"466",3845,3800,2,2,"Williamsburg","North Brooklyn","Brooklyn"
"467",2298,6000,1,1,"Soho","All Downtown","Manhattan"
"468",1036,2750,2,1,"Upper East Side","All Upper East Side","Manhattan"
"469",8108,5050,1,1,"Upper East Side","All Upper East Side","Manhattan"
"470",2054,2575,0,1,"Downtown Brooklyn","Northwest Brooklyn","Brooklyn"
"471",6427,3000,2,1,"Boerum Hill","Northwest Brooklyn","Brooklyn"
"472",5596,2200,1,1,"Hamilton Heights","All Upper Manhattan","Manhattan"
"473",3536,3085,0,1,"Midtown East","All Midtown","Manhattan"
"474",4115,3650,0,1,"Gramercy Park","All Downtown","Manhattan"
"475",9482,3800,1,1,"Midtown East","All Midtown","Manhattan"
"476",7926,3500,0,1,"Flatiron","All Downtown","Manhattan"
"477",10257,2200,0,1,"Carroll Gardens","Northwest Brooklyn","Brooklyn"
"478",2526,10500,4,2,"Upper West Side","All Upper West Side","Manhattan"
"479",3306,7999,4,2,"Upper West Side","All Upper West Side","Manhattan"
"480",5936,4185,1,1,"Midtown East","All Midtown","Manhattan"
"481",3524,3350,0,1,"Midtown East","All Midtown","Manhattan"
"482",7950,2850,3,1,"Central Harlem","All Upper Manhattan","Manhattan"
"483",10624,3323,3,1,"Washington Heights","All Upper Manhattan","Manhattan"
"484",11207,2428,2,1,"Coney Island","South Brooklyn","Brooklyn"
"485",8345,4300,2,1,"West Village","All Downtown","Manhattan"
"486",3374,1650,1,1,"Woodhaven","South Queens","Queens"
"487",334,5900,1,1,"Upper East Side","All Upper East Side","Manhattan"
"488",10231,3200,2,1,"Upper East Side","All Upper East Side","Manhattan"
"489",9572,1600,0,1,"Prospect Park South","Prospect Park","Brooklyn"
"490",1737,10662,3,4,"Upper West Side","All Upper West Side","Manhattan"
"491",318,6650,2,2,"Upper West Side","All Upper West Side","Manhattan"
"492",385,3800,1,1,"Battery Park City","All Downtown","Manhattan"
"493",2572,4080,1,1,"Chelsea","All Downtown","Manhattan"
"494",86,2050,0,1,"Astoria","Northwest Queens","Queens"
"495",2478,5000,2,2,"East Village","All Downtown","Manhattan"
"496",6689,3500,1,1,"Upper West Side","All Upper West Side","Manhattan"
"497",4476,7500,2,2,"Upper East Side","All Upper East Side","Manhattan"
"498",2050,4488,2,2,"Williamsburg","North Brooklyn","Brooklyn"
"499",6240,4575,0,1,"Tribeca","All Downtown","Manhattan"
"500",6547,1850,2,1,"Ridgewood","Central Queens","Queens"
"501",7057,4000,1,1,"Financial District","All Downtown","Manhattan"
"502",10931,3925,0,1,"East Village","All Downtown","Manhattan"
"503",4059,5500,1,2,"Upper East Side","All Upper East Side","Manhattan"
"504",10086,8500,3,2,"Midtown East","All Midtown","Manhattan"
"505",9693,2295,1,1,"Astoria","Northwest Queens","Queens"
"506",2938,3300,3,2,"Washington Heights","All Upper Manhattan","Manhattan"
"507",595,15000,2,3,"Greenwich Village","All Downtown","Manhattan"
"508",1823,4950,1,1,"Upper West Side","All Upper West Side","Manhattan"
"509",2294,9995,3,3,"Upper East Side","All Upper East Side","Manhattan"
"510",3468,3495,1,1,"Financial District","All Downtown","Manhattan"
"511",9034,2600,2,1,"Upper East Side","All Upper East Side","Manhattan"
"512",5274,3000,2,1,"Midtown West","All Midtown","Manhattan"
"513",3348,5855,2,2,"Midtown East","All Midtown","Manhattan"
"514",6696,4500,1,1,"Upper East Side","All Upper East Side","Manhattan"
"515",8969,1700,1,1,"Sunnyside","Northwest Queens","Queens"
"516",4227,7995,1,1,"Midtown","All Midtown","Manhattan"
"517",974,18000,4,4,"Upper West Side","All Upper West Side","Manhattan"
"518",9207,4950,2,1,"Williamsburg","North Brooklyn","Brooklyn"
"519",8649,2450,0,1,"Upper West Side","All Upper West Side","Manhattan"
"520",6794,3791,1,1,"Midtown West","All Midtown","Manhattan"
"521",5876,5600,1,1,"Greenwich Village","All Downtown","Manhattan"
"522",9421,3945,1,1,"Tribeca","All Downtown","Manhattan"
"523",6256,3495,0,1,"Brooklyn Heights","Northwest Brooklyn","Brooklyn"
"524",509,3000,0,1,"Battery Park City","All Downtown","Manhattan"
"525",8446,1950,0,1,"Park Slope","Prospect Park","Brooklyn"
"526",7711,7500,2,2,"Upper East Side","All Upper East Side","Manhattan"
"527",9288,3500,1,1,"Williamsburg","North Brooklyn","Brooklyn"
"528",260,3950,1,1,"Financial District","All Downtown","Manhattan"
"529",3662,3450,0,1,"East Village","All Downtown","Manhattan"
"530",7128,3200,1,1,"Battery Park City","All Downtown","Manhattan"
"531",7009,2595,1,1,"Astoria","Northwest Queens","Queens"
"532",8534,2695,2,1,"Astoria","Northwest Queens","Queens"
"533",6043,2650,2,2,"Brighton Beach","South Brooklyn","Brooklyn"
"534",10258,5050,2,2,"Williamsburg","North Brooklyn","Brooklyn"
"535",10453,5850,1,1,"Flatiron","All Downtown","Manhattan"
"536",11225,10995,4,3,"Upper West Side","All Upper West Side","Manhattan"
"537",4987,2800,0,1,"Chelsea","All Downtown","Manhattan"
"538",10335,2575,0,1,"Midtown West","All Midtown","Manhattan"
"539",9711,1599,0,1,"Central Harlem","All Upper Manhattan","Manhattan"
"540",4448,3400,1,1,"Midtown East","All Midtown","Manhattan"
"541",6251,2995,2,1,"Midtown West","All Midtown","Manhattan"
"542",11343,2200,2,1,"Prospect Park South","Prospect Park","Brooklyn"
"543",9005,1550,1,1,"Rego Park","Central Queens","Queens"
"544",6425,3790,1,1,"Midtown West","All Midtown","Manhattan"
"545",6303,2550,1,1,"Astoria","Northwest Queens","Queens"
"546",7784,2150,2,1,"Bushwick","East Brooklyn","Brooklyn"
"547",6712,4195,1,1,"Upper East Side","All Upper East Side","Manhattan"
"548",5216,9415,3,2,"Upper East Side","All Upper East Side","Manhattan"
"549",10298,1795,1,1,"Inwood","All Upper Manhattan","Manhattan"
"550",9306,15750,3,3,"DUMBO","Northwest Brooklyn","Brooklyn"
"551",8639,6000,1,1,"Midtown South","All Midtown","Manhattan"
"552",3932,4765,1,1,"Upper West Side","All Upper West Side","Manhattan"
"553",7873,5250,1,1,"East Village","All Downtown","Manhattan"
"554",922,17500,3,3,"Upper East Side","All Upper East Side","Manhattan"
"555",4787,3300,1,1,"Long Island City","Northwest Queens","Queens"
"556",5616,2955,1,1,"Long Island City","Northwest Queens","Queens"
"557",1564,5250,2,1,"Midtown West","All Midtown","Manhattan"
"558",7846,4215,2,2,"Downtown Brooklyn","Northwest Brooklyn","Brooklyn"
"559",1331,3845,1,1,"Upper West Side","All Upper West Side","Manhattan"
"560",2967,8000,2,2,"Financial District","All Downtown","Manhattan"
"561",5123,3560,1,1,"Upper West Side","All Upper West Side","Manhattan"
"562",5808,1775,0,1,"Upper West Side","All Upper West Side","Manhattan"
"563",10873,2348,1,1,"Williamsburg","North Brooklyn","Brooklyn"
"564",6714,1581,0,1,"Coney Island","South Brooklyn","Brooklyn"
"565",7056,5100,2,2,"Financial District","All Downtown","Manhattan"
"566",608,8000,3,3,"Upper West Side","All Upper West Side","Manhattan"
"567",7371,1575,1,1,"Jamaica Estates","South Queens","Queens"
"568",6209,7650,1,1,"Midtown","All Midtown","Manhattan"
"569",8220,2850,3,2,"Bedford-Stuyvesant","East Brooklyn","Brooklyn"
"570",1608,15000,3,3,"Upper East Side","All Upper East Side","Manhattan"
"571",6450,3100,0,1,"Midtown","All Midtown","Manhattan"
"572",2234,2445,0,1,"East Village","All Downtown","Manhattan"
"573",7883,3795,2,2,"Long Island City","Northwest Queens","Queens"
"574",4250,3171,1,1,"Fort Greene","Northwest Brooklyn","Brooklyn"
"575",2176,5200,1,1,"Midtown West","All Midtown","Manhattan"
"576",2444,3285,0,1,"Upper East Side","All Upper East Side","Manhattan"
"577",5738,10000,2,1,"Soho","All Downtown","Manhattan"
"578",5693,5250,1,1,"Upper West Side","All Upper West Side","Manhattan"
"579",1172,4600,3,2,"Central Harlem","All Upper Manhattan","Manhattan"
"580",372,4450,2,2,"Midtown East","All Midtown","Manhattan"
"581",8756,9000,3,3,"Upper West Side","All Upper West Side","Manhattan"
"582",3974,7000,2,2,"Financial District","All Downtown","Manhattan"
"583",9257,15000,3,3,"Upper East Side","All Upper East Side","Manhattan"
"584",4167,2995,1,1,"Morningside Heights","All Upper Manhattan","Manhattan"
"585",6353,3300,2,1,"Crown Heights","East Brooklyn","Brooklyn"
"586",1709,4200,1,1,"Tribeca","All Downtown","Manhattan"
"587",7630,2600,0,1,"Midtown East","All Midtown","Manhattan"
"588",3502,9700,4,3,"Central Park South","All Midtown","Manhattan"
"589",1297,6058,2,2,"Upper East Side","All Upper East Side","Manhattan"
"590",5779,2550,1,1,"Flushing","Northeast Queens","Queens"
"591",1712,11257,5,3,"Financial District","All Downtown","Manhattan"
"592",101,5000,1,1,"Chelsea","All Downtown","Manhattan"
"593",8383,2400,0,1,"Upper West Side","All Upper West Side","Manhattan"
"594",3659,3250,0,1,"Upper West Side","All Upper West Side","Manhattan"
"595",200,14000,2,2,"Midtown","All Midtown","Manhattan"
"596",9217,4035,0,1,"Chelsea","All Downtown","Manhattan"
"597",8027,3395,1,1,"Midtown East","All Midtown","Manhattan"
"598",6567,14000,3,3,"Upper East Side","All Upper East Side","Manhattan"
"599",10802,2825,0,1,"Financial District","All Downtown","Manhattan"
"600",6846,2050,0,1,"East Village","All Downtown","Manhattan"
"601",5106,2995,0,1,"Greenwich Village","All Downtown","Manhattan"
"602",10550,5050,2,2,"Upper West Side","All Upper West Side","Manhattan"
"603",2453,5900,0,1,"Soho","All Downtown","Manhattan"
"604",8708,2450,0,1,"Upper East Side","All Upper East Side","Manhattan"
"605",8212,2200,0,1,"Midtown East","All Midtown","Manhattan"
"606",7296,3225,2,1,"Windsor Terrace","Prospect Park","Brooklyn"
"607",8478,3730,1,1,"Financial District","All Downtown","Manhattan"
"608",6892,5600,1,1,"Tribeca","All Downtown","Manhattan"
"609",9698,2800,1,1,"Lower East Side","All Downtown","Manhattan"
"610",657,11000,2,2,"Greenwich Village","All Downtown","Manhattan"
"611",10592,3000,2,1,"Park Slope","Prospect Park","Brooklyn"
"612",4376,4350,1,1,"Midtown East","All Midtown","Manhattan"
"613",8584,3900,1,1,"Upper West Side","All Upper West Side","Manhattan"
"614",2815,2750,2,2,"Astoria","Northwest Queens","Queens"
"615",11130,6500,2,2,"Financial District","All Downtown","Manhattan"
"616",6294,1675,1,1,"Gravesend","South Brooklyn","Brooklyn"
"617",3926,7495,2,1,"Soho","All Downtown","Manhattan"
"618",1969,2825,1,1,"Astoria","Northwest Queens","Queens"
"619",1335,2999,1,1,"Upper East Side","All Upper East Side","Manhattan"
"620",1094,2995,1,1,"Long Island City","Northwest Queens","Queens"
"621",5698,2595,1,1,"East Village","All Downtown","Manhattan"
"622",1240,5250,2,2,"Midtown West","All Midtown","Manhattan"
"623",4120,5995,2,2,"Upper West Side","All Upper West Side","Manhattan"
"624",3843,2225,0,1,"Williamsburg","North Brooklyn","Brooklyn"
"625",5684,3946,1,1,"Chelsea","All Downtown","Manhattan"
"626",6803,2550,2,1,"Sunnyside","Northwest Queens","Queens"
"627",10680,7800,2,2,"Battery Park City","All Downtown","Manhattan"
"628",5731,3200,0,1,"Battery Park City","All Downtown","Manhattan"
"629",5930,4950,2,1,"Upper West Side","All Upper West Side","Manhattan"
"630",7836,3650,2,1,"Upper East Side","All Upper East Side","Manhattan"
"631",2961,2600,0,1,"Financial District","All Downtown","Manhattan"
"632",3151,5800,1,1,"DUMBO","Northwest Brooklyn","Brooklyn"
"633",3823,2650,0,1,"Long Island City","Northwest Queens","Queens"
"634",8687,2395,1,1,"Astoria","Northwest Queens","Queens"
"635",9521,3100,4,1,"Washington Heights","All Upper Manhattan","Manhattan"
"636",4877,4500,2,1,"Lower East Side","All Downtown","Manhattan"
"637",655,5250,1,1,"Tribeca","All Downtown","Manhattan"
"638",10364,3375,1,1,"Midtown West","All Midtown","Manhattan"
"639",3514,4600,2,1,"Upper East Side","All Upper East Side","Manhattan"
"640",5286,1550,1,1,"Sheepshead Bay","South Brooklyn","Brooklyn"
"641",3305,3675,1,1,"Midtown East","All Midtown","Manhattan"
"642",8157,5346,2,1,"DUMBO","Northwest Brooklyn","Brooklyn"
"643",10083,3350,1,1,"Little Italy","All Downtown","Manhattan"
"644",1635,3500,1,1,"Midtown West","All Midtown","Manhattan"
"645",731,6250,2,1,"Financial District","All Downtown","Manhattan"
"646",8617,4700,1,1,"Midtown East","All Midtown","Manhattan"
"647",7982,1741,0,1,"Kew Gardens Hills","Northeast Queens","Queens"
"648",654,2485,0,1,"Upper East Side","All Upper East Side","Manhattan"
"649",396,12500,3,3,"Upper West Side","All Upper West Side","Manhattan"
"650",6538,4615,1,1,"Gramercy Park","All Downtown","Manhattan"
"651",8581,3250,0.5,1,"Financial District","All Downtown","Manhattan"
"652",2282,3155,1,1,"Downtown Brooklyn","Northwest Brooklyn","Brooklyn"
"653",5590,4000,1,1,"Upper East Side","All Upper East Side","Manhattan"
"654",51,2000,0,1,"Midtown West","All Midtown","Manhattan"
"655",814,3950,1,1,"Midtown","All Midtown","Manhattan"
"656",6083,2099,0,1,"Gramercy Park","All Downtown","Manhattan"
"657",4680,10000,2,2,"Central Park South","All Midtown","Manhattan"
"658",5130,3195,0,1,"Upper East Side","All Upper East Side","Manhattan"
"659",6037,2400,2,1,"Bedford-Stuyvesant","East Brooklyn","Brooklyn"
"660",9416,4850,2,2,"Long Island City","Northwest Queens","Queens"
"661",2131,2750,0,1,"Financial District","All Downtown","Manhattan"
"662",2639,1950,1,1,"Sunnyside","Northwest Queens","Queens"
"663",6054,2950,0,1,"Midtown East","All Midtown","Manhattan"
"664",2419,5400,1,1,"Flatiron","All Downtown","Manhattan"
"665",9514,5100,1,1,"Flatiron","All Downtown","Manhattan"
"666",1107,2650,1,1,"Rego Park","Central Queens","Queens"
"667",5987,2150,1,1,"East Harlem","All Upper Manhattan","Manhattan"
"668",8834,4800,2,2,"Upper West Side","All Upper West Side","Manhattan"
"669",1842,3415,1,1,"Financial District","All Downtown","Manhattan"
"670",3402,5995,2,1,"East Village","All Downtown","Manhattan"
"671",5480,3695,1,1,"Upper West Side","All Upper West Side","Manhattan"
"672",9728,2650,0,1,"Central Park South","All Midtown","Manhattan"
"673",1024,4600,1,1,"Greenwich Village","All Downtown","Manhattan"
"674",8853,2250,1,1,"Bushwick","East Brooklyn","Brooklyn"
"675",8771,2500,0,1,"Downtown Brooklyn","Northwest Brooklyn","Brooklyn"
"676",8321,2790,0,1,"Financial District","All Downtown","Manhattan"
"677",3912,3700,1,1,"Upper West Side","All Upper West Side","Manhattan"
"678",7625,4500,2,1,"Midtown East","All Midtown","Manhattan"
"679",5000,14500,3,3,"Upper West Side","All Upper West Side","Manhattan"
"680",8018,3550,1,1,"Midtown West","All Midtown","Manhattan"
"681",5673,3535,1,1,"Upper West Side","All Upper West Side","Manhattan"
"682",4531,9000,1,2,"Soho","All Downtown","Manhattan"
"683",3937,4000,1,1,"Upper West Side","All Upper West Side","Manhattan"
"684",9013,3323,0,1,"Flatiron","All Downtown","Manhattan"
"685",5583,6495,3,2,"Midtown","All Midtown","Manhattan"
"686",9363,2400,1,1,"Midtown East","All Midtown","Manhattan"
"687",4779,4600,2,2,"Upper East Side","All Upper East Side","Manhattan"
"688",5642,1500,0,0,"Crown Heights","East Brooklyn","Brooklyn"
"689",1339,8000,2,2,"Midtown","All Midtown","Manhattan"
"690",6134,11000,4,3,"Fort Greene","Northwest Brooklyn","Brooklyn"
"691",1488,4495,2,1,"Midtown East","All Midtown","Manhattan"
"692",420,2900,1,1,"Upper West Side","All Upper West Side","Manhattan"
"693",3897,6080,2,2,"Upper West Side","All Upper West Side","Manhattan"
"694",10523,5100,4,1,"Upper East Side","All Upper East Side","Manhattan"
